ANIO_REPORT;ANIO;CODMES;MES;DIA;COD_PROV;PROV;COD_CANT;CANT;COD_TIPO;TIPO;COD_EST;ESTACION;PM2.5
2021;2007;6;Junio;6;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;18,97
2021;2007;6;Junio;7;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;17,37
2021;2007;6;Junio;8;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;22,06
2021;2007;6;Junio;9;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;18,58
2021;2007;6;Junio;10;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;17,48
2021;2007;6;Junio;11;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;11,16
2021;2007;6;Junio;12;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;14,96
2021;2007;6;Junio;13;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;12,98
2021;2007;6;Junio;14;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;20,05
2021;2007;6;Junio;15;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;18,53
2021;2007;6;Junio;16;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;14,68
2021;2007;6;Junio;17;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;12,74
2021;2007;6;Junio;18;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;14,17
2021;2007;6;Junio;19;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;14,63
2021;2007;6;Junio;20;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;13,95
2021;2007;6;Junio;21;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;14,93
2021;2007;6;Junio;22;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;14,46
2021;2007;6;Junio;23;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;15,61
2021;2007;6;Junio;24;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;13,56
2021;2007;6;Junio;25;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;9,67
2021;2007;6;Junio;26;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;12,88
2021;2007;6;Junio;27;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;16,23
2021;2007;6;Junio;28;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;12,06
2021;2007;6;Junio;29;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;13,09
2021;2007;6;Junio;30;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;16,13
2021;2007;6;Junio;1;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;18,48
2021;2007;6;Junio;2;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;24,36
2021;2007;6;Junio;3;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;18,73
2021;2007;6;Junio;4;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;23,47
2021;2007;6;Junio;5;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;29,60
2021;2007;6;Junio;6;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;23,11
2021;2007;6;Junio;7;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;19,95
2021;2007;6;Junio;8;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;21,02
2021;2007;6;Junio;9;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;24,68
2021;2007;6;Junio;10;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;26,03
2021;2007;6;Junio;11;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;17,17
2021;2007;6;Junio;12;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;17,91
2021;2007;6;Junio;13;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;26,73
2021;2007;6;Junio;14;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;25,62
2021;2007;6;Junio;15;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;20,70
2021;2007;6;Junio;16;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;21,31
2021;2007;6;Junio;17;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;22,92
2021;2007;6;Junio;18;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;19,44
2021;2007;6;Junio;19;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;21,75
2021;2007;6;Junio;20;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;20,52
2021;2007;6;Junio;21;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;18,43
2021;2007;6;Junio;22;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;18,19
2021;2007;6;Junio;23;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;16,11
2021;2007;6;Junio;24;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;16,94
2021;2007;6;Junio;25;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;18,53
2021;2007;6;Junio;26;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;22,29
2021;2007;6;Junio;27;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;22,33
2021;2007;6;Junio;28;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;16,45
2021;2007;6;Junio;29;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;16,80
2021;2007;6;Junio;30;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;21,56
2021;2007;6;Junio;1;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;26,83
2021;2007;6;Junio;2;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;25,19
2021;2007;6;Junio;3;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;20,10
2021;2007;6;Junio;4;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;18,03
2021;2007;6;Junio;5;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;17,75
2021;2007;6;Junio;6;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;27,71
2021;2007;6;Junio;7;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;26,25
2021;2007;6;Junio;8;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;26,05
2021;2007;6;Junio;9;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;20,65
2021;2007;6;Junio;10;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;13,74
2021;2007;6;Junio;11;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;14,78
2021;2007;6;Junio;12;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;17,31
2021;2007;6;Junio;13;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;17,22
2021;2007;6;Junio;14;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;19,43
2021;2007;6;Junio;15;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;17,59
2021;2007;6;Junio;16;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;16,68
2021;2007;6;Junio;17;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;11,70
2021;2007;6;Junio;18;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;18,57
2021;2007;6;Junio;19;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;16,44
2021;2007;6;Junio;20;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;15,61
2021;2007;6;Junio;21;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;18,66
2021;2007;6;Junio;22;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;23,87
2021;2007;6;Junio;23;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;24,21
2021;2007;6;Junio;24;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;16,47
2021;2007;6;Junio;25;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;10,18
2021;2007;6;Junio;26;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;12,79
2021;2007;6;Junio;27;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;13,16
2021;2007;6;Junio;28;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;10,72
2021;2007;6;Junio;29;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;15,86
2021;2007;6;Junio;30;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;17,95
2021;2007;6;Junio;1;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;25,96
2021;2007;6;Junio;2;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;30,31
2021;2007;6;Junio;3;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;26,66
2021;2007;6;Junio;4;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;21,06
2021;2007;6;Junio;5;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;21,67
2021;2007;6;Junio;6;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;31,48
2021;2007;6;Junio;7;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;28,45
2021;2007;6;Junio;8;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;27,16
2021;2007;6;Junio;9;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;20,20
2021;2007;6;Junio;10;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;18,20
2021;2007;6;Junio;11;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;20,49
2021;2007;6;Junio;12;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;24,20
2021;2007;6;Junio;13;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;21,45
2021;2007;6;Junio;14;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;26,44
2021;2007;6;Junio;15;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;18,87
2021;2007;6;Junio;16;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;16,25
2021;2007;6;Junio;17;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;17,96
2021;2007;6;Junio;18;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;15,87
2021;2007;6;Junio;19;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;28,18
2021;2007;6;Junio;20;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;20,64
2021;2007;6;Junio;21;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;15,05
2021;2007;6;Junio;22;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;30,68
2021;2007;6;Junio;23;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;29,76
2021;2007;6;Junio;24;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;15,68
2021;2007;6;Junio;25;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;11,86
2021;2007;6;Junio;26;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;17,49
2021;2007;6;Junio;27;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;17,65
2021;2007;6;Junio;28;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;14,66
2021;2007;6;Junio;29;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;12,76
2021;2007;6;Junio;30;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;11,60
2021;2007;6;Junio;1;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;24,75
2021;2007;6;Junio;2;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;26,24
2021;2007;6;Junio;3;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;21,37
2021;2007;6;Junio;4;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;16,12
2021;2007;6;Junio;5;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;17,21
2021;2007;6;Junio;6;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;25,14
2021;2007;6;Junio;7;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;22,73
2021;2007;6;Junio;8;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;23,51
2021;2007;6;Junio;9;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;17,34
2021;2007;6;Junio;10;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;12,63
2021;2007;6;Junio;11;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;15,47
2021;2007;6;Junio;12;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;17,81
2021;2007;6;Junio;13;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;18,11
2021;2007;6;Junio;14;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;22,50
2021;2007;6;Junio;15;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;17,73
2021;2007;6;Junio;16;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;13,69
2021;2007;6;Junio;17;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;13,01
2021;2007;6;Junio;18;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;12,81
2021;2007;6;Junio;19;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;18,56
2021;2007;6;Junio;20;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;18,60
2021;2007;6;Junio;21;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;15,07
2021;2007;6;Junio;22;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;22,14
2021;2007;6;Junio;23;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;21,61
2021;2007;6;Junio;24;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;15,21
2021;2007;6;Junio;25;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;12,27
2021;2007;6;Junio;26;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;9,58
2021;2007;6;Junio;27;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;11,18
2021;2007;6;Junio;28;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;9,75
2021;2007;6;Junio;29;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;10,47
2021;2007;6;Junio;30;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;11,11
2021;2007;7;Julio;1;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;12,24
2021;2007;7;Julio;2;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;6,97
2021;2007;7;Julio;3;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;9,29
2021;2007;7;Julio;4;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;8,56
2021;2007;7;Julio;5;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;12,22
2021;2007;7;Julio;6;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;11,76
2021;2007;7;Julio;7;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;11,87
2021;2007;7;Julio;8;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;19,28
2021;2007;7;Julio;9;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;19,58
2021;2007;7;Julio;10;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;15,53
2021;2007;7;Julio;11;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;14,79
2021;2007;7;Julio;12;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;15,01
2021;2007;7;Julio;13;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;21,26
2021;2007;7;Julio;14;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;22,54
2021;2007;7;Julio;15;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;16,26
2021;2007;7;Julio;16;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;15,47
2021;2007;7;Julio;17;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;15,42
2021;2007;7;Julio;18;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;14,43
2021;2007;7;Julio;19;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;15,95
2021;2007;7;Julio;20;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;17,75
2021;2007;7;Julio;21;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;21,38
2021;2007;7;Julio;22;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;17,71
2021;2007;7;Julio;23;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;13,89
2021;2007;7;Julio;24;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;16,28
2021;2007;7;Julio;25;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;18,30
2021;2007;7;Julio;26;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;19,25
2021;2007;7;Julio;27;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;13,80
2021;2007;7;Julio;28;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;17,57
2021;2007;7;Julio;29;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;13,80
2021;2007;7;Julio;30;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;12,89
2021;2007;7;Julio;31;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;13,46
2021;2007;7;Julio;1;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;19,65
2021;2007;7;Julio;2;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;16,35
2021;2007;7;Julio;3;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;17,43
2021;2007;7;Julio;4;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;13,88
2021;2007;7;Julio;5;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;16,27
2021;2007;7;Julio;6;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;15,34
2021;2007;7;Julio;7;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;19,10
2021;2007;7;Julio;8;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;21,35
2021;2007;7;Julio;9;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;23,96
2021;2007;7;Julio;10;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;25,02
2021;2007;7;Julio;11;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;22,34
2021;2007;7;Julio;12;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;22,18
2021;2007;7;Julio;13;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;27,37
2021;2007;7;Julio;14;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;29,24
2021;2007;7;Julio;15;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;19,89
2021;2007;7;Julio;16;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;20,75
2021;2007;7;Julio;17;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;18,47
2021;2007;7;Julio;18;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;23,30
2021;2007;7;Julio;19;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;17,08
2021;2007;7;Julio;20;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;17,54
2021;2007;7;Julio;21;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;25,04
2021;2007;7;Julio;22;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;19,68
2021;2007;7;Julio;23;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;12,72
2021;2007;7;Julio;24;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;17,41
2021;2007;7;Julio;25;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;18,89
2021;2007;7;Julio;26;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;20,62
2021;2007;7;Julio;27;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;18,57
2021;2007;7;Julio;28;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;19,28
2021;2007;7;Julio;29;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;15,21
2021;2007;7;Julio;30;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;18,26
2021;2007;7;Julio;31;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;19,57
2021;2007;7;Julio;1;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;9,24
2021;2007;7;Julio;2;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;7,21
2021;2007;7;Julio;3;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;8,85
2021;2007;7;Julio;4;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;10,48
2021;2007;7;Julio;5;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;11,25
2021;2007;7;Julio;6;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;11,46
2021;2007;7;Julio;7;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;11,29
2021;2007;7;Julio;8;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;18,57
2021;2007;7;Julio;9;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;18,10
2021;2007;7;Julio;10;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;17,07
2021;2007;7;Julio;11;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;15,81
2021;2007;7;Julio;12;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;16,98
2021;2007;7;Julio;13;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;21,45
2021;2007;7;Julio;14;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;24,21
2021;2007;7;Julio;15;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;20,07
2021;2007;7;Julio;16;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;17,36
2021;2007;7;Julio;17;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;20,11
2021;2007;7;Julio;18;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;22,32
2021;2007;7;Julio;19;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;24,71
2021;2007;7;Julio;20;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;26,39
2021;2007;7;Julio;21;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;34,84
2021;2007;7;Julio;22;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;29,89
2021;2007;7;Julio;23;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;18,39
2021;2007;7;Julio;24;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;21,12
2021;2007;7;Julio;25;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;21,99
2021;2007;7;Julio;26;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;22,30
2021;2007;7;Julio;27;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;16,83
2021;2007;7;Julio;28;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;16,53
2021;2007;7;Julio;29;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;8,64
2021;2007;7;Julio;30;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;14,05
2021;2007;7;Julio;31;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;14,32
2021;2007;7;Julio;1;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;8,64
2021;2007;7;Julio;2;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;9,30
2021;2007;7;Julio;3;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;10,46
